"",Identifier,Company Name,Country of Exchange,GICS Industry Name,year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF,ClimateRiskScore
478,MAYB.KL,Maybulk Bhd,Malaysia,Marine Transportation,2023,0.593372156,20.68,8.068104176,0.002668882,0.025437255,0.934135833,10.66459218,0.0,-14835076.25,0.466666199,0.014782215,0.224154404,-20.59463348,10816122.0,6,20.0,0,20.44,28.92,3.555487154,4.056107349,-1.872255625,1.558650209297053
478,MAYB.KL,Maybulk Bhd,Malaysia,Marine Transportation,2022,0.478774421,27.49,8.16222893,0.05179534,0.238107454,1.0,0.377034964,0.0,39119318.18,0.571927385,0.005243514,0.378154008,-29.25309728,21177500.0,6,14.29,0,55.9,23.38,8.861821876,4.069967336,6.403485118,1.5734860636304666
479,MBMR.KL,MBM Resources Bhd,Malaysia,Distributors,2024,0.760787349,47.83,8.787662124,0.020629117,0.065410874,0.348844587,0.600615948,0.0,13328334.83,0.102213569,0.041679744,0.074372408,5.682483033,83493733.21,11,28.57,0,66.71,39.72,5.114155478,4.074350408,0.782509892,1.9409682545682296
479,MBMR.KL,MBM Resources Bhd,Malaysia,Distributors,2023,0.810111303,42.47,8.752539679,0.007869706,0.063119804,0.35,0.572661203,0.0,-19174074.07,0.074776891,0.062025163,0.073396025,0.370881221,80235511.98,7,16.67,FALSE,64.74,35.28,3.555487154,4.056107349,-1.872255625,1.8946794645876104
479,MBMR.KL,MBM Resources Bhd,Malaysia,Distributors,2022,0.805544216,33.98,8.759425911,0.001477107,0.070992106,0.378669142,0.502361985,0.0,8968636.36,0.114140649,0.045736539,0.070504878,42.85945309,67523409.09,8,14.29,FALSE,44.25,29.84,8.861821876,4.069967336,6.403485118,1.3743027831242849
481,MEGA.KL,Mega First Corporation Bhd,Malaysia,Independent Power and Renewable Electricity Producers,2024,0.71616565,54.13,9.059271717,0.226241297,0.162814919,0.464057555,0.134871131,0.0,-52491047.45,0.060985564,0.03635698,0.240337762,35.8070708,109896598.0,5,25.0,0,44.71,57.1,5.114155478,4.074350408,0.782509892,1.9412197080956493
481,MEGA.KL,Mega First Corporation Bhd,Malaysia,Independent Power and Renewable Electricity Producers,2023,0.845297541,50.06,8.992210815,0.203457271,0.135307318,0.420268508,0.268625178,0.0,-4322222.22,0.117878139,0.029220273,0.143788355,-5.713692557,98396514.16,5,25.0,0,42.82,49.67,3.555487154,4.056107349,-1.872255625,1.2171226033231193
481,MEGA.KL,Mega First Corporation Bhd,Malaysia,Independent Power and Renewable Electricity Producers,2022,0.870456742,47.55,8.988905699,0.170833544,0.11166226,0.311316609,0.282663983,0.0,51997272.73,0.12158494,0.034479181,0.140055206,38.60492766,108119772.7,5,18.18,0,38.42,51.51,8.861821876,4.069967336,6.403485118,2.318063456196002
482,MGBB.KL,MGB Bhd,Malaysia,Construction & Engineering,2024,0.273337988,60.65,8.400868336,0.076700847,0.406568419,0.875527264,0.170611019,0.0,11075881.83,0.083229701,0.067535452,0.128481652,9.088026359,13856725.6,5,28.57,TRUE,66.56,59.84,5.114155478,4.074350408,0.782509892,1.890499725607764
482,MGBB.KL,MGB Bhd,Malaysia,Construction & Engineering,2023,0.272576266,48.66,8.388577822,0.083747526,0.456807579,0.899851409,0.054187052,0.0,257093.68,0.037233037,0.116708375,0.113532381,52.02319667,10993921.57,5,16.67,TRUE,24.78,52.22,3.555487154,4.056107349,-1.872255625,1.5763005802101562
482,MGBB.KL,MGB Bhd,Malaysia,Construction & Engineering,2022,0.32076933,54.47,8.318801554,0.124278322,0.385739279,0.863832976,0.071085169,0.0,301411.36,0.032593315,0.088638321,0.114046886,-2.328574533,3229913.64,5,12.5,TRUE,41.04,53.01,8.861821876,4.069967336,6.403485118,1.3085882104803472
483,MISC.KL,MISC Bhd,Malaysia,Marine Transportation,2024,0.594395041,82.69,10.13117612,0.256378999,0.150168712,0.397505013,0.282510797,0.0,-276455908.7,0.074413522,0.001752425,0.38852504,-4.713727057,276018128.9,11,44.44,TRUE,86.93,74.58,5.114155478,4.074350408,0.782509892,0.0
483,MISC.KL,MISC Bhd,Malaysia,Marine Transportation,2023,0.558249454,83.26,10.15150182,0.269673577,0.122095893,0.308197663,0.318884199,0.0,30318518.52,0.05966303,0.00142765,0.391072345,-1.341898997,426785838.8,10,40.0,TRUE,89.53,77.61,3.555487154,4.056107349,-1.872255625,1.312634579753318
483,MISC.KL,MISC Bhd,Malaysia,Marine Transportation,2022,0.573933632,81.42,10.15356711,0.285035256,0.13990724,0.347827334,0.328261502,0.0,-133685909.1,0.049800449,0.001561959,0.38786071,22.97187364,417043636.4,13,41.67,TRUE,85.15,73.25,8.861821876,4.069967336,6.403485118,1.6937794176349443
484,MLTO.KL,Malton Bhd,Malaysia,Real Estate Management & Development,2024,0.086186327,38.38,8.682882472,0.251413766,0.444323785,0.763708956,0.210080038,0.0,11688441.15,0.096367238,0.196806542,0.010355806,-18.56509831,5490562.04,5,14.29,0,22.67,48.16,5.114155478,4.074350408,0.782509892,1.2638383493127414
484,MLTO.KL,Malton Bhd,Malaysia,Real Estate Management & Development,2023,0.075537719,29.8,8.740156982,0.303425377,0.507721283,0.791884646,0.107544224,0.0,-802357.98,0.076968551,0.20023864,0.010798059,21.77296713,-21184780.28,6,14.29,0,20.27,22.6,3.555487154,4.056107349,-1.872255625,1.2949809586513028
484,MLTO.KL,Malton Bhd,Malaysia,Real Estate Management & Development,2022,0.071731248,24.91,8.763540993,0.225568581,0.501652293,0.825907677,0.11001516,0.0,17048116.21,0.07549559,0.198146036,0.011763026,-39.17461456,17198819.79,5,14.29,0,25.29,4.73,8.861821876,4.069967336,6.403485118,1.5644576758986166
485,MPIM.KL,Malaysian Pacific Industries Bhd,Malaysia,Semiconductors & Semiconductor Equipment,2024,1.882259687,56.51,8.853969891,0.040771376,0.133048476,0.431252573,0.0,0.155529535,-148617102.1,0.413004909,0.052322595,0.444615221,13.92709978,47437054.63,5,40.0,0,54.01,49.14,5.114155478,4.074350408,0.782509892,1.5390945246543524
485,MPIM.KL,Malaysian Pacific Industries Bhd,Malaysia,Semiconductors & Semiconductor Equipment,2023,2.140422002,49.66,8.797828207,0.037505523,0.152688874,0.520011045,0.217419874,0.006756474,8565641.57,0.359179064,0.049389823,0.457591641,1.365477058,49469353.13,4,33.33,0,42.08,35.03,3.555487154,4.056107349,-1.872255625,1.2179497895946425
485,MPIM.KL,Malaysian Pacific Industries Bhd,Malaysia,Semiconductors & Semiconductor Equipment,2022,2.08717392,56.29,8.810019324,0.091838913,0.180444545,0.5449943,0.340490397,0.0,18921757.77,0.31890795,0.049645249,0.48588216,-20.07035897,23182851.02,4,33.33,0,55.99,37.57,8.861821876,4.069967336,6.403485118,1.896130509132525
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2024,0.737927297,43.72,8.484649622,0.275171978,0.358548449,0.74691688,0.153960516,0.100129927,-11722023.28,0.156387479,0.451552164,0.14745593,21.05161965,20934198.75,4,28.57,TRUE,68.15,43.93,5.114155478,4.074350408,0.782509892,1.139104446042824
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2024,0.737927297,43.72,8.484649622,0.275171978,0.358548449,0.74691688,0.153960516,0.100129927,-11722023.28,0.156387479,0.451552164,0.14745593,21.05161965,20934198.75,4,28.57,TRUE,68.15,43.93,5.114155478,4.074350408,0.782509892,1.0
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2024,0.737927297,43.72,8.484649622,0.275171978,0.358548449,0.74691688,0.153960516,0.100129927,-11722023.28,0.156387479,0.451552164,0.14745593,21.05161965,20934198.75,4,28.57,TRUE,68.15,43.93,5.114155478,4.074350408,0.782509892,1.406028220566358
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2023,0.749515091,44.89,8.481709224,0.261828626,0.325192006,0.709881191,0.151827995,0.0,24618954.25,0.193960968,0.427730479,0.136276753,-8.466190761,21179956.43,4,25.0,TRUE,62.87,42.54,3.555487154,4.056107349,-1.872255625,1.292340250623837
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2023,0.749515091,44.89,8.481709224,0.261828626,0.325192006,0.709881191,0.151827995,0.0,24618954.25,0.193960968,0.427730479,0.136276753,-8.466190761,21179956.43,4,25.0,TRUE,62.87,42.54,3.555487154,4.056107349,-1.872255625,1.0
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2023,0.749515091,44.89,8.481709224,0.261828626,0.325192006,0.709881191,0.151827995,0.0,24618954.25,0.193960968,0.427730479,0.136276753,-8.466190761,21179956.43,4,25.0,TRUE,62.87,42.54,3.555487154,4.056107349,-1.872255625,1.406028220566358
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2022,0.774050292,40.42,8.472441947,0.262494123,0.309290319,0.688436849,0.141195084,0.0,6510227.27,0.108838872,0.437038903,0.13388097,32.1750619,23055454.55,4,28.57,TRUE,61.38,42.5,8.861821876,4.069967336,6.403485118,1.6219080328942126
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2022,0.774050292,40.42,8.472441947,0.262494123,0.309290319,0.688436849,0.141195084,0.0,6510227.27,0.108838872,0.437038903,0.13388097,32.1750619,23055454.55,4,28.57,TRUE,61.38,42.5,8.861821876,4.069967336,6.403485118,1.0
486,MSCB.KL,Malaysia Smelting Corporation Bhd,Malaysia,Metals & Mining,2022,0.774050292,40.42,8.472441947,0.262494123,0.309290319,0.688436849,0.141195084,0.0,6510227.27,0.108838872,0.437038903,0.13388097,32.1750619,23055454.55,4,28.57,TRUE,61.38,42.5,8.861821876,4.069967336,6.403485118,1.301053287103834
487,MUHI.KL,Muhibbah Engineering (M) Bhd,Malaysia,Construction & Engineering,2024,0.11532728,39.98,8.906768853,0.226768312,0.386533315,0.619387297,0.149721755,0.0,38499104.74,0.169370135,0.069565999,0.297063061,58.75674594,32100268.58,4,25.0,0,61.47,44.39,5.114155478,4.074350408,0.782509892,2.28204559192927
487,MUHI.KL,Muhibbah Engineering (M) Bhd,Malaysia,Construction & Engineering,2023,0.122120505,38.08,8.877834399,0.231989591,0.400010449,0.637462564,0.187675929,0.0,23848148.15,0.113439097,0.096252849,0.321306766,34.17095143,7931808.28,4,25.0,0,48.42,44.19,3.555487154,4.056107349,-1.872255625,2.0504810394664865
487,MUHI.KL,Muhibbah Engineering (M) Bhd,Malaysia,Construction & Engineering,2022,0.125471243,34.75,8.879127954,0.252930461,0.403216887,0.64831987,0.134353683,0.0,-35655454.55,0.086501797,0.09001707,0.340187136,-15.43959405,1300000.0,4,10.0,0,37.24,45.4,8.861821876,4.069967336,6.403485118,1.990600628011628
488,MUIB.KL,Malayan United Industries Bhd,Malaysia,Industrial Conglomerates,2024,0.087842252,26.77,8.718393011,0.3772857,0.358491852,0.533329149,0.220084861,0.0,12304984.09,0.079141315,0.020770867,0.669788766,-7.61861644,-31986850.48,7,33.33,TRUE,49.87,18.13,5.114155478,4.074350408,0.782509892,0.0
488,MUIB.KL,Malayan United Industries Bhd,Malaysia,Industrial Conglomerates,2023,0.081040837,15.35,8.753392555,0.345532633,0.331025627,0.53586191,0.158563158,0.0,-4257449.09,0.10642751,0.022031889,0.666298775,18.04227481,4041157.56,6,20.0,TRUE,28.62,7.74,3.555487154,4.056107349,-1.872255625,0.0
488,MUIB.KL,Malayan United Industries Bhd,Malaysia,Industrial Conglomerates,2022,0.140184604,21.08,8.516324682,0.605627825,0.54581041,0.569473573,0.21328585,0.0,-1463458.92,0.123517665,0.076821996,0.435800449,76.84011988,-5794598.28,6,16.67,TRUE,45.07,6.59,8.861821876,4.069967336,6.403485118,2.176900101292449
489,NCHB.KL,Naim Holdings Bhd,Malaysia,Construction & Engineering,2023,0.275747183,28.02,8.594977918,0.109042614,0.218525906,0.791402765,0.0,0.122276274,-5858387.8,0.121094248,0.304063604,0.071008574,-17.56375179,7693464.05,5,28.57,0,43.81,13.61,3.555487154,4.056107349,-1.872255625,0.0
489,NCHB.KL,Naim Holdings Bhd,Malaysia,Construction & Engineering,2022,0.259305109,24.7,8.612735706,0.129144029,0.226400931,0.757498808,0.097381863,0.113012529,-6134772.73,0.133538662,0.309466127,0.065262779,-17.3957054,5698181.82,6,25.0,0,37.76,6.1,8.861821876,4.069967336,6.403485118,1.4073937391242717
490,NESM.KL,Nestle (Malaysia) Bhd,Malaysia,Food Products,2024,6.411825722,89.49,8.912148525,0.360173525,0.66240015,0.779316476,0.004649264,0.0,-52528648.16,0.003235134,0.227782926,0.566530255,-9.306152926,93022157.56,5,25.0,TRUE,77.56,89.5,5.114155478,4.074350408,0.782509892,2.1097315287616447
490,NESM.KL,Nestle (Malaysia) Bhd,Malaysia,Food Products,2023,6.61956076,90.29,8.890760876,0.258645161,0.598977592,0.73864658,0.005163049,0.0,37028540.31,0.002977225,0.232945723,0.556773437,1.423551694,143762527.2,5,28.57,TRUE,78.3,90.28,3.555487154,4.056107349,-1.872255625,1.6647077582607694
490,NESM.KL,Nestle (Malaysia) Bhd,Malaysia,Food Products,2022,6.420867446,91.55,8.907266091,0.262920402,0.635611707,0.771586863,0.003617134,0.0,-39755454.55,0.002590678,0.31375339,0.521635696,9.991400063,140985000.0,6,28.57,TRUE,78.52,94.58,8.861821876,4.069967336,6.403485118,1.5151456497485696
491,NETX.KL,NetX Holdings Bhd,Malaysia,Software,2024,0.265801766,35.57,7.466996562,0.192916456,0.215082414,0.69922782,1.982941396,7.68373e-7,-2142450.45,0.384863885,0.001000149,0.025835731,-23.05775182,-6703461.71,5,20.0,0,48.08,8.49,5.114155478,4.074350408,0.782509892,0.0
491,NETX.KL,NetX Holdings Bhd,Malaysia,Software,2023,0.239855376,27.73,7.511604966,0.184284791,0.12978714,0.541352135,3.311730108,6.61039e-7,456220.74,0.385035261,0.001333108,0.036930093,17.61113443,-3065286.67,6,20.0,0,37.62,5.97,3.555487154,4.056107349,-1.872255625,0.0
491,NETX.KL,NetX Holdings Bhd,Malaysia,Software,2022,0.215323399,32.8,7.559391729,0.210522516,0.072763266,0.338457807,5.365222808,0.043869568,-341159.13,0.36454761,0.000238376,0.029079557,10.10588995,-3622174.21,5,25.0,0,46.05,6.76,8.861821876,4.069967336,6.403485118,0.0
492,NEXT.KL,Nextgreen Global Bhd,Malaysia,Commercial Services & Supplies,2024,1.662630155,56.18,8.112817922,0.121199421,0.129632496,0.54781162,0.12128994,0.0,739509.85,0.020114047,0.16242817,0.32555873,92.18616239,5161524.17,5,37.5,0,94.16,41.69,5.114155478,4.074350408,0.782509892,1.205210660920202
492,NEXT.KL,Nextgreen Global Bhd,Malaysia,Commercial Services & Supplies,2023,2.139606359,53.72,8.005857118,0.150458683,0.133759754,0.488779245,0.093281385,0.0,315703.7,0.014034812,0.030776006,0.31599476,5.802933615,2013588.24,5,25.0,0,90.69,46.78,3.555487154,4.056107349,-1.872255625,1.2166609000298196
492,NEXT.KL,Nextgreen Global Bhd,Malaysia,Commercial Services & Supplies,2022,2.383297849,47.1,7.954770974,0.176846419,0.158286315,0.515047218,0.069326314,0.0,-831506.82,0.013949181,0.02613076,0.339363945,-39.24112763,2849393.18,4,12.5,0,91.28,39.95,8.861821876,4.069967336,6.403485118,1.066533133647931
493,NTPM.KL,NTPM Holdings Bhd,Malaysia,Household Products,2024,0.238683378,16.6,8.400122906,0.328638069,0.498716117,0.926454602,0.082870495,0.0,-2516001.86,0.048563484,0.215532678,0.513150802,7.229146869,-8259276.44,6,33.33,TRUE,22.02,16.7,5.114155478,4.074350408,0.782509892,1.4140122500262209
493,NTPM.KL,NTPM Holdings Bhd,Malaysia,Household Products,2023,0.292930117,23.41,8.330066401,0.330442398,0.432431238,0.856750083,0.064759049,0.0,2409071.28,0.048065914,0.2151103,0.571608464,-2.534795666,-1654792.45,4,33.33,TRUE,47.83,13.04,3.555487154,4.056107349,-1.872255625,1.6116442168877465
493,NTPM.KL,NTPM Holdings Bhd,Malaysia,Household Products,2022,0.258721994,21.36,8.384925607,0.370823438,0.471665666,0.89308125,0.040469338,0.0,-1125314.04,0.040704805,0.246496615,0.551868274,10.8176532,-1319293.41,4,0.0,TRUE,42.42,11.42,8.861821876,4.069967336,6.403485118,1.6116442168877465
495,NVTE.KL,Notion VTec Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2024,0.466355231,26.98,8.147725451,0.050723061,0.21357151,0.782397449,0.0,0.107885802,3099733.07,0.13902424,0.111735104,0.489338003,60.96718529,10420043.68,5,12.5,0,34.61,12.15,5.114155478,4.074350408,0.782509892,1.7232870272044676
495,NVTE.KL,Notion VTec Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2023,0.60095657,26.96,8.037599217,0.070987407,0.188389883,0.737273944,0.0,0.09710724,6727602.0,0.089021246,0.104239002,0.55112887,2.037638748,-9591136.68,6,12.5,0,36.3,7.14,3.555487154,4.056107349,-1.872255625,2.376355817374906
495,NVTE.KL,Notion VTec Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2022,0.541578732,33.86,8.07535716,0.098974469,0.15640168,0.666661513,0.201628241,0.0,-988996.76,0.029665169,0.156245692,0.586471839,-14.51067798,2023516.72,8,25.0,0,46.87,9.54,8.861821876,4.069967336,6.403485118,1.7930505116639686
496,OMES.KL,Omesti Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2024,0.410451177,28.77,7.867594533,0.580234564,0.44550985,0.549250761,0.204923926,0.0,-4556192.69,0.047680834,0.031096101,0.128022834,-6.678915292,-54581816.83,7,16.67,0,29.24,18.55,5.114155478,4.074350408,0.782509892,1.0
496,OMES.KL,Omesti Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2023,0.215331618,27.96,8.149700669,0.340412703,0.304192599,0.649118214,0.260331797,0.0,-9230013.61,0.068907712,0.019619522,0.046352428,-16.61769876,-14154929.71,5,16.67,0,31.15,13.45,3.555487154,4.056107349,-1.872255625,1.0
496,OMES.KL,Omesti Bhd,Malaysia,"Electronic Equipment, Instruments & Components",2022,0.177504199,30.47,8.210108697,0.424148013,0.369394322,0.517021298,0.387161285,0.0,-13115308.11,0.1702439,0.021651633,0.077759865,-44.30283237,-8187608.85,7,22.22,0,32.98,6.83,8.861821876,4.069967336,6.403485118,0.0
497,PARB.KL,PA Resources Bhd,Malaysia,Metals & Mining,2024,0.808994555,17.44,7.875278562,0.033337971,0.053214711,0.512454341,3.848767256,0.0,8866990.46,0.239987001,0.182819412,0.281327792,21.04823388,9699563.1,5,0.0,0,24.97,9.28,5.114155478,4.074350408,0.782509892,0.0
497,PARB.KL,PA Resources Bhd,Malaysia,Metals & Mining,2023,0.947919751,10.98,7.806452588,0.018737531,0.052070767,0.833032648,1.970601073,0.0,5602430.87,0.108351518,0.251661412,0.298024482,5.982948596,6725296.89,5,14.29,0,26.19,6.39,3.555487154,4.056107349,-1.872255625,0.0
497,PARB.KL,PA Resources Bhd,Malaysia,Metals & Mining,2022,1.032598621,10.3,7.782810278,0.078035107,0.15852011,0.939741096,0.10669346,0.0,-3127569.22,0.022173075,0.235623033,0.323988094,38.19032273,9874979.57,5,0.0,0,18.27,7.73,8.861821876,4.069967336,6.403485118,0.0
498,PARW.KL,Parkwood Holdings Bhd,Malaysia,Real Estate Management & Development,2024,0.374125398,20.76,7.597634627,0.127318795,0.073529464,0.38952519,0.918039416,0.0,-1103030.44,0.1140905,0.367267236,0.003955217,-31.60570361,-1210239.48,5,40.0,0,25.32,24.16,5.114155478,4.074350408,0.782509892,0.0
498,PARW.KL,Parkwood Holdings Bhd,Malaysia,Real Estate Management & Development,2023,0.37254921,26.78,7.599468173,0.136608588,0.05509454,0.299381567,1.631674052,0.0,972224.4,0.141568138,0.383508278,0.003870853,42.76259913,-915104.58,5,40.0,0,54.08,12.38,3.555487154,4.056107349,-1.872255625,1.0
498,PARW.KL,Parkwood Holdings Bhd,Malaysia,Real Estate Management & Development,2022,0.350693825,20.22,7.626652232,0.141158968,0.053821749,0.302559828,1.211313287,0.0,-1830543.18,0.118797947,0.398209754,0.006664512,75.936054,533425.0,5,16.67,0,29.33,13.08,8.861821876,4.069967336,6.403485118,1.4092368940597062
499,PDNI.KL,Padini Holdings Berhad,Malaysia,Specialty Retail,2024,0.999770412,58.92,8.687725912,0.344594871,0.130020476,0.307836678,2.740897944,0.0,-14263182.9,0.463171177,0.18875975,0.399366712,13.09416274,36766508.31,5,50.0,0,75.07,48.7,5.114155478,4.074350408,0.782509892,1.4086972668048006
499,PDNI.KL,Padini Holdings Berhad,Malaysia,Specialty Retail,2023,1.237450863,46.07,8.588788755,0.300900538,0.147475535,0.375653956,2.932297381,0.0,40067232.24,0.487560204,0.157558416,0.341621297,4.191233197,31091198.3,5,40.0,0,58.1,24.36,3.555487154,4.056107349,-1.872255625,1.3712771090360898
499,PDNI.KL,Padini Holdings Berhad,Malaysia,Specialty Retail,2022,1.37992764,48.05,8.552854369,0.2769316,0.148238511,0.394521996,2.450836697,0.0,-44315112.54,0.382661414,0.260024644,0.305047839,30.46536459,47736548.77,5,33.33,0,59.05,26.07,8.861821876,4.069967336,6.403485118,0.0
500,PESO.KL,Pesona Metro Holdings Bhd,Malaysia,Construction & Engineering,2024,0.304914255,44.31,8.24498757,0.300202457,0.491124386,0.630398069,0.132744979,0.0,5306978.51,0.159950013,0.127450258,0.055329444,2.026844573,4993460.16,6,40.0,0,75.37,18.59,5.114155478,4.074350408,0.782509892,1.0
500,PESO.KL,Pesona Metro Holdings Bhd,Malaysia,Construction & Engineering,2023,0.376070013,44.83,8.153896593,0.248165105,0.54001687,0.71032082,0.069818838,0.0,-1749620.92,0.099129941,0.0,0.071885947,34.16366256,2699128.54,5,20.0,0,61.23,23.86,3.555487154,4.056107349,-1.872255625,1.0
500,PESO.KL,Pesona Metro Holdings Bhd,Malaysia,Construction & Engineering,2022,0.434076779,44.35,8.112122832,0.289048937,0.441252442,0.595220336,0.09551386,0.0,1370963.64,0.090441787,0.0,0.092234816,-44.01520624,-677272.73,8,20.0,0,58.38,29.93,8.861821876,4.069967336,6.403485118,1.0
501,PETR.KL,Petronas Dagangan Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2024,2.149183068,65.07,9.395822871,0.009712586,0.434809296,0.939429256,0.437407424,0.0,127453446.7,0.18906688,0.015161735,0.359425244,3.828776578,249917636.5,6,30.0,TRUE,54.75,46.41,5.114155478,4.074350408,0.782509892,1.8706735847809417
501,PETR.KL,Petronas Dagangan Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2023,2.072447448,72.26,9.398392385,0.013251462,0.473604546,0.9513367,0.277017747,0.0,-298956427.0,0.128329096,0.012949032,0.358395899,-2.051457261,210627015.3,5,30.0,TRUE,80.85,47.32,3.555487154,4.056107349,-1.872255625,2.3594369105674047
501,PETR.KL,Petronas Dagangan Bhd,Malaysia,"Oil, Gas & Consumable Fuels",2022,2.105357749,70.77,9.407990707,0.016372409,0.462430903,0.94397631,0.55498534,0.0,220095454.6,0.284788357,0.012395162,0.365563622,54.53150446,179054090.9,7,33.33,TRUE,66.7,55.26,8.861821876,4.069967336,6.403485118,2.001782036640214
502,PGAS.KL,Petronas Gas Bhd,Malaysia,Gas Utilities,2024,2.080699505,55.37,9.622996008,0.09850363,0.081059432,0.316306149,0.063552382,0.0,-208647717.1,0.060404298,0.001918777,0.741995629,4.209973861,430538943.6,5,33.33,TRUE,46.72,46.49,5.114155478,4.074350408,0.782509892,1.1767221932190688
502,PGAS.KL,Petronas Gas Bhd,Malaysia,Gas Utilities,2023,2.075043307,63.68,9.624178206,0.163177371,0.123745101,0.414742612,0.038973658,0.0,-108562309.4,0.030045744,0.002001628,0.705538737,0.299390761,414169716.8,6,37.5,TRUE,71.61,52.33,3.555487154,4.056107349,-1.872255625,1.1586106234449562
502,PGAS.KL,Petronas Gas Bhd,Malaysia,Gas Utilities,2022,1.99809792,60.1,9.650757792,0.194822414,0.069914257,0.21046374,0.086332728,0.0,55406136.36,0.006960515,0.002162339,0.681032468,3.20724597,399651818.2,7,30.0,TRUE,55.86,55.75,8.861821876,4.069967336,6.403485118,1.099762923488399
503,PGFC.KL,PGF Capital Bhd,Malaysia,Building Products,2024,0.910413379,26.89,7.967362619,0.203572906,0.110680661,0.303265148,0.0,0.091620006,2697612.11,0.127368069,0.08026569,0.288394501,28.11596977,7609096.41,5,33.33,TRUE,16.87,36.83,5.114155478,4.074350408,0.782509892,1.6878661002592326
503,PGFC.KL,PGF Capital Bhd,Malaysia,Building Products,2024,0.910413379,26.89,7.967362619,0.203572906,0.110680661,0.303265148,0.0,0.091620006,2697612.11,0.127368069,0.08026569,0.288394501,28.11596977,7609096.41,5,33.33,TRUE,16.87,36.83,5.114155478,4.074350408,0.782509892,1.6878661002592326
503,PGFC.KL,PGF Capital Bhd,Malaysia,Building Products,2023,1.258738421,12.0,7.824292371,0.149413151,0.116873466,0.353551775,0.0,0.082497887,1247794.18,0.085308108,0.089646683,0.251131347,33.54100772,2205014.76,5,16.67,0,13.04,14.58,3.555487154,4.056107349,-1.872255625,1.0
503,PGFC.KL,PGF Capital Bhd,Malaysia,Building Products,2023,1.258738421,12.0,7.824292371,0.149413151,0.116873466,0.353551775,0.0,0.082497887,1247794.18,0.085308108,0.089646683,0.251131347,33.54100772,2205014.76,5,16.67,0,13.04,14.58,3.555487154,4.056107349,-1.872255625,1.0
503,PGFC.KL,PGF Capital Bhd,Malaysia,Building Products,2022,1.304402139,8.11,7.809744888,0.119863256,0.134210201,0.445459989,0.0,0.066461955,-607502.79,0.067973288,0.099811037,0.2143404,48.10280008,3628107.02,4,0.0,0,12.12,7.22,8.861821876,4.069967336,6.403485118,1.934611916407384
503,PGFC.KL,PGF Capital Bhd,Malaysia,Building Products,2022,1.304402139,8.11,7.809744888,0.119863256,0.134210201,0.445459989,0.0,0.066461955,-607502.79,0.067973288,0.099811037,0.2143404,48.10280008,3628107.02,4,0.0,0,12.12,7.22,8.861821876,4.069967336,6.403485118,1.934611916407384
504,PIEN.KL,PIE Industrial Bhd,Malaysia,Electrical Equipment,2024,1.581018855,33.56,8.281885209,0.066148771,0.22312421,0.86800104,0.510649585,0.004678015,11821873.32,0.132579569,0.249459049,0.322697351,-17.6541298,11675962.4,6,28.57,0,39.42,19.25,5.114155478,4.074350408,0.782509892,1.6750537416545346
504,PIEN.KL,PIE Industrial Bhd,Malaysia,Electrical Equipment,2023,1.556053515,31.98,8.296576346,0.074330911,0.315934401,0.957408784,0.118209445,0.016508295,-75586.06,0.068108614,0.305573212,0.22963184,0.108528469,16028703.7,5,16.67,0,42.66,20.5,3.555487154,4.056107349,-1.872255625,1.6750537416545346
504,PIEN.KL,PIE Industrial Bhd,Malaysia,Electrical Equipment,2022,1.502186193,33.7,8.314088638,0.116411288,0.367919822,0.963212664,0.130464026,0.00661622,-3434143.18,0.074037157,0.31735557,0.205937786,7.566576763,15916031.82,5,16.67,0,50.42,19.48,8.861821876,4.069967336,6.403485118,0.0
505,PLSB.KL,PLS Plantations Bhd,Malaysia,Food Products,2024,0.340405524,38.34,8.024206987,0.178856912,0.135238412,0.293312799,0.0,0.013457646,-3036267.23,0.022137493,0.021669839,0.697968214,-3.897805609,-4545917.29,8,11.11,TRUE,29.03,44.82,5.114155478,4.074350408,0.782509892,2.510294323773027
