path_to_file,year,company_name,Identifier,ClimateRiskScore,Index,Identifier,Company Name,Country of Exchange,GICS Industry Name,Year,FV,ESG,SIZE,LEV,lctat,lctlt,chlct,CH,CF,cheat,Inventory,Fixed,Growth,NI,BoardMeetings,Female,CEO,G_score,E_score,GDPgrowth,GDPpercapita,INF
Dương/16. HPG/HPG 2020,2020,Hoa Phat Group JSC,HPG.HM,2.5789486926269234,661.0,HPG.HM,Hoa Phat Group JSC,Vietnam,Metals & Mining,2020.0,1.3971827,0.0,9.7559159,0.4116883,0.3952144,0.7174894,0.0402945,0.0882188,396670959.948851,0.2153614,0.1998824,0.5440974,42.1860041,585442741.955353,0.0,0.0,0,0.0,0.0,2.8654132,3.5482714,1.4674781
Dương/159.RAIT.NS/Railtel Corporation of India Ltd Annual Report 2021-22,2021,Railtel Corporation of India Ltd,RAIT.NS,1.4073967775732878,292.0,RAIT.NS,Railtel Corporation of India Ltd,India,Diversified Telecommunication Services,2021.0,3.5368925,0.0,8.5758383,0.0110245,0.4151118,0.891097,0.1008631,0.0247746,-8251494.7023375,0.1314839,0.0003289,0.3253026,8.2909235,27527818.9862111,0.0,0.0,0,0.0,0.0,9.6895925,3.3501731,8.3549077
Dương/16. HPG/HPG 2021,2021,Hoa Phat Group JSC,HPG.HM,1.0,661.0,HPG.HM,Hoa Phat Group JSC,Vietnam,Metals & Mining,2021.0,0.97171,6.7385542,9.8925857,0.3209926,0.4121454,0.8384753,0.0859836,0.0906385,384458981.989047,0.3128585,0.2363967,0.4401055,67.8749911,1512418616.92442,0.0,0.0,1,22.1568627,0.6263486,2.5537285,3.5686937,2.8807679
Dương/16. HPG/HPG 2022,2022,Hoa Phat Group JSC,HPG.HM,1.839243437212545,661.0,HPG.HM,Hoa Phat Group JSC,Vietnam,Metals & Mining,2022.0,1.0497288,0.0,9.8582092,0.3399192,0.36625,0.839324,0.0554304,0.0285703,-599186219.479034,0.1876310,0.2024892,0.4905755,-8.6666204,357663238.226175,0.0,0.0,0,0.0,0.0,8.5375005,3.6178071,4.442833
Dương/159.RAIT.NS/Railtel Corporation of India Ltd Annual Report 2022-23,2022,Railtel Corporation of India Ltd,RAIT.NS,2.053022893302085,292.0,RAIT.NS,Railtel Corporation of India Ltd,India,Diversified Telecommunication Services,2022.0,3.20568,13.5297496,8.6089742,0.0125152,0.452943,0.8947973,0.0524120,0.0329845,104673.8072055,0.1580072,0.0002755,0.2913205,17.1454128,23012414.8003895,9.0,0.0,1,15.0004416,2.7900488,7.609365,3.370596,5.8971419
Dương/16. HPG/HPG 2024,2024,Hoa Phat Group JSC,HPG.HM,1.4688149196936893,661.0,HPG.HM,Hoa Phat Group JSC,Vietnam,Metals & Mining,2024.0,0.8847402,13.4084772,9.944997,0.3695632,0.3350944,0.6830385,0.0388105,0.0176762,-210531986.696625,0.1311307,0.2053155,0.5835228,11.1418816,471743470.222527,0.0,0.0,1,25.0,10.549211,7.0911875,3.6736926,4.1595862
Dương/16. HPG/HPG 2023,2023,Hoa Phat Group JSC,HPG.HM,1.4020024492007783,661.0,HPG.HM,Hoa Phat Group JSC,Vietnam,Metals & Mining,2023.0,1.0239844,14.6399864,9.8887645,0.3481739,0.3808313,0.8412171,0.0527396,0.0451608,161888385.847486,0.1967108,0.183747,0.521274,-18.1341458,280312791.223413,0.0,0.0,1,25.0,14.5566879,5.0650239,3.6358204,2.0933909
Dương/155. ADAG/ADAG 2024,2024,Adani Total Gas Ltd,ADAG.NS,2.328091959333851,3.0,ADAG.NS,Adani Total Gas Ltd,India,Gas Utilities,2024.0,8.8965711,50.8674081,8.9527837,0.2392915,0.2006847,0.4448644,0.0468213,0.0198311,10165008.7770626,0.0476698,0.0150899,0.713847,9.6789827,74825043.885313,4.0,10.0,1,64.8301993,36.7600423,6.4842236,3.4308268,3.2018101
Dương/160.ARVF.NS/Arvind-Fashions-Limited-Annual-Report-for-FY-2024-2025,2024,Arvind Fashions Ltd,ARVF.NS,1.2726882052518222,30.0,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2024.0,1.7979523,36.41324,8.6491194,0.3036848,0.4971306,0.6639622,0.0126105,0.0333405,-201287.3025161,0.0410780,0.2880777,0.2260434,5.8036367,4025746.0503218,4.0,16.6666667,1,35.5548936,54.9242893,6.4842236,3.4308268,3.2018101
Dương/160.ARVF.NS/Arvind-Fashions-Limited-Annual-Report-for-FY–2019-2020,2019,Arvind Fashions Ltd,ARVF.NS,1.3517273336589268,30.0,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2019.0,1.3396602,0.0,8.7714957,0.4857433,0.6001923,0.6934286,0.0037768,0.0,358408.6655251,0.0137240,0.3101091,0.2322948,-28.5417052,-47774547.6749897,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Dương/160.ARVF.NS/Arvind-Fashions-Limited-Annual-Report-for-FY-2023-2024,2023,Arvind Fashions Ltd,ARVF.NS,1.8808820664016856,30.0,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2023.0,1.8829239,35.0002886,8.6362369,0.3182505,0.4767159,0.6604114,0.0119802,0.0365958,-3019796.0407918,0.0411118,0.2567557,0.2081331,3.1655546,12788242.3515297,7.0,16.6666667,1,38.8297625,43.0787037,9.1907549,3.4031412,2.5919495
Dương/160.ARVF.NS/ARVINDFASN-ANNUAL-REPORT-2018-19-min,2018,Arvind Fashions Ltd,ARVF.NS,1.3517273336589268,30.0,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2018.0,1.5557795,0.0,8.7070972,0.2338367,0.6041301,0.8890281,0.0020431,0.0021905,-387395.2009251,0.0118154,0.2798481,0.1074925,3.5969631,3104943.6253252,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Dương/160.ARVF.NS/Arvind-Fashions-Limited-Annual-Report-for-FY–2020-2021_compressed,2020,Arvind Fashions Ltd,ARVF.NS,1.405016582188913,30.0,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2020.0,1.5696162,0.0,8.7042089,0.4741451,0.5594383,0.6512888,0.0038684,0.0,-775257.3936585,0.0152378,0.2349543,0.2334899,-45.5021846,-54423889.4130194,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Dương/160.ARVF.NS/Arvind-Fashions-Limited-Annual-Report-for-FY–2020-2021_compressed (1),2020,Arvind Fashions Ltd,ARVF.NS,1.405016582188913,30.0,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2020.0,1.5696162,0.0,8.7042089,0.4741451,0.5594383,0.6512888,0.0038684,0.0,-775257.3936585,0.0152378,0.2349543,0.2334899,-45.5021846,-54423889.4130194,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Dương/160.ARVF.NS/AR_2023_New_17-hr_compressed,2023,Arvind Fashions Ltd,ARVF.NS,1.298688820663239,30.0,ARVF.NS,Arvind Fashions Ltd,India,Specialty Retail,2023.0,1.8829239,35.0002886,8.6362369,0.3182505,0.4767159,0.6604114,0.0119802,0.0365958,-3019796.0407918,0.0411118,0.2567557,0.2081331,3.1655546,12788242.3515297,7.0,16.6666667,1,38.8297625,43.0787037,9.1907549,3.4031412,2.5919495
Dương/163.KPIE.NS/KPITTECH-KPIT_Technologies_Ltd-AnnualReport-FY2021,2021,KPIT Technologies Ltd,KPIE.NS,1.9648957544197247,222.0,KPIE.NS,KPIT Technologies Ltd,India,Software,2021.0,12.2914487,0.0,8.4882504,0.0972653,0.3029176,0.6893374,1.2155710,0.0139486,7416595.741317,0.4899170,0.0016236,0.1902333,15.1323388,36394980.8567431,0.0,0.0,0,0.0,0.0,9.6895925,3.3501731,8.3549077
Dương/163.KPIE.NS/KPITTECH-KPIT_Technologies_Ltd-AnnualReport-FY2022,2022,KPIT Technologies Ltd,KPIE.NS,2.2898956653187468,222.0,KPIE.NS,KPIT Technologies Ltd,India,Software,2022.0,9.0024878,47.4728457,8.6168919,0.0842581,0.3434872,0.6678269,0.3727473,0.0248764,13650194.7419669,0.2324213,0.0187459,0.1409956,27.8047025,47086538.4615385,10.0,10.0,1,49.4741452,39.517583,7.609365,3.370596,5.8971419
Dương/163.KPIE.NS/KPITTECH-KPIT_Technologies_Ltd-AnnualReport-FY2023 (1),2023,KPIT Technologies Ltd,KPIE.NS,1.8300242224908432,222.0,KPIE.NS,KPIT Technologies Ltd,India,Software,2023.0,7.4691074,47.8561685,8.6990113,0.0788772,0.3629143,0.7480517,0.2916344,0.072425,24091901.6196761,0.2482204,0.0228288,0.1303747,42.7023797,71807198.5602879,7.0,9.0909091,1,41.8193435,40.7675494,9.1907549,3.4031412,2.5919495
Dương/163.KPIE.NS/KPITTECH-KPIT_Technologies_Ltd-AnnualReport-FY2023,2023,KPIT Technologies Ltd,KPIE.NS,1.8300242224908432,222.0,KPIE.NS,KPIT Technologies Ltd,India,Software,2023.0,7.4691074,47.8561685,8.6990113,0.0788772,0.3629143,0.7480517,0.2916344,0.072425,24091901.6196761,0.2482204,0.0228288,0.1303747,42.7023797,71807198.5602879,7.0,9.0909091,1,41.8193435,40.7675494,9.1907549,3.4031412,2.5919495
Dương/165.INDG.NS/INDIGO-Paints-AR2022-23-min,2022,Indigo Paints Ltd,INDG.NS,1.406028220566358,184.0,INDG.NS,Indigo Paints Ltd,India,Chemicals,2022.0,4.7851908,33.1850012,8.1113022,0.0111673,0.2487563,0.9250517,0.1621069,0.0040669,1417551.1197663,0.1796001,0.1146619,0.4566201,9.4481049,16058836.4167478,4.0,37.5,1,78.864727,22.8157389,7.609365,3.370596,5.8971419
Dương/166.INMR.NS/IndiaMart_Annual_Report_2018-19,2018,Indiamart Intermesh Ltd,INMR.NS,0.0,188.0,INMR.NS,Indiamart Intermesh Ltd,India,Trading Companies & Distributors,2018.0,14.9092787,0.0,8.074233,0.0,0.5131763,0.6373325,0.0000000,0.0947225,-941746.1694131,1.1882486,0.0,0.0105476,16.3350353,2897369.1818445,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Dương/163.KPIE.NS/KPITTECH-KPIT_Technologies_Ltd-AnnualReport-FY2024,2024,KPIT Technologies Ltd,KPIE.NS,2.441238269547493,222.0,KPIE.NS,KPIT Technologies Ltd,India,Software,2024.0,6.3239918,45.256983,8.7701116,0.0685217,0.3421041,0.8118605,0.4892429,0.0756614,49069163.2533645,0.3678452,0.0184784,0.1198394,16.9807427,98256290.2282036,5.0,9.0909091,1,38.0226652,42.080092,6.4842236,3.4308268,3.2018101
Dương/166.INMR.NS/ANNUAL_REPORT_FY2020-21,2020,Indiamart Intermesh Ltd,INMR.NS,1.7478613470266835,188.0,INMR.NS,Indiamart Intermesh Ltd,India,Trading Companies & Distributors,2020.0,5.270305,0.0,8.5357888,0.0252539,0.2155226,0.6010345,0.0000000,0.0159744,3169531.1538619,2.1051491,0.0,0.0258706,7.9536424,39746776.5973447,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Dương/166.INMR.NS/IndiaMART_Annual_Report_FY_2021-22,2021,Indiamart Intermesh Ltd,INMR.NS,2.161223854494688,188.0,INMR.NS,Indiamart Intermesh Ltd,India,Trading Companies & Distributors,2021.0,4.7081295,38.62906,8.589403,0.0190854,0.2232181,0.6124286,0.0000000,0.0168021,1242137.8261798,0.9121212,0.0,0.0190183,8.4354207,39211134.445478,4.0,16.6666667,1,54.8807812,20.9050214,9.6895925,3.3501731,8.3549077
Dương/167.WEST.NS/Annual-Report-2022,2022,Westlife Foodworld Ltd,WEST.NS,1.867752888129288,362.0,WEST.NS,Westlife Foodworld Ltd,India,"Hotels, Restaurants & Leisure",2022.0,4.8769723,51.4632852,8.407334,0.5731552,0.0,0.0,0,0.0,-1810613.4371957,0.0042400,0.0340305,0.7582873,33.5014491,13580817.916261,4.0,25.0,1,64.1576116,38.9358811,7.609365,3.370596,5.8971419
Dương/166.INMR.NS/IndiaMART_Annual_Report_FY_2022-23,2022,Indiamart Intermesh Ltd,INMR.NS,2.1851791160997305,188.0,INMR.NS,Indiamart Intermesh Ltd,India,Trading Companies & Distributors,2022.0,4.377267,45.7787473,8.6224821,0.0133274,0.2485199,0.6175857,0.0000000,0.0168686,1041747.8091529,0.7299307,0.0,0.015755,20.8166702,34545642.6484908,5.0,16.6666667,1,48.1964141,33.0251563,7.609365,3.370596,5.8971419
Dương/166.INMR.NS/IndiaMART_Annual_Report_FY_2023-24,2023,Indiamart Intermesh Ltd,INMR.NS,1.1513950614430082,188.0,INMR.NS,Indiamart Intermesh Ltd,India,Trading Companies & Distributors,2023.0,4.3679013,59.8912235,8.6167376,0.0117923,0.3095497,0.6233698,0.0440266,0.0109624,3203119.3761248,0.6647977,0.0,0.0141188,19.7168325,40066346.7306539,4.0,14.2857143,1,60.9410209,58.0468378,9.1907549,3.4031412,2.5919495
Dương/166.INMR.NS/IndiaMART_AR_2019-20,2019,Indiamart Intermesh Ltd,INMR.NS,1.5213153942110826,188.0,INMR.NS,Indiamart Intermesh Ltd,India,Trading Companies & Distributors,2019.0,11.9770373,0.0,8.173367,0.0681343,0.4366812,0.5783444,0.0000000,0.0212516,-3087358.793623,1.0022238,0.0,0.0759834,15.6197164,23733290.8552693,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Dương/167.WEST.NS/Annual-Report-2023-Westlife-Final,2023,Westlife Foodworld Ltd,WEST.NS,2.1779887815661008,362.0,WEST.NS,Westlife Foodworld Ltd,India,"Hotels, Restaurants & Leisure",2023.0,4.5842964,52.8375421,8.4381305,0.5960856,0.0,0.0,0,0.0,703659.2681464,0.0066275,0.0276662,0.7767379,3.8639206,8303659.2681464,4.0,28.5714286,1,41.6496184,49.9120281,9.1907549,3.4031412,2.5919495
Dương/166.INMR.NS/IndiaMART_Annual_Report_FY_2024-25,2024,Indiamart Intermesh Ltd,INMR.NS,1.369658197066758,188.0,INMR.NS,Indiamart Intermesh Ltd,India,Trading Companies & Distributors,2024.0,3.7587753,60.2905751,8.6846253,0.0079921,0.2955124,0.6269545,0.0595978,0.000165,-1324751.3165594,0.8124256,0.0,0.0080209,13.1561379,64446811.0005851,5.0,12.5,1,62.5517144,51.3775655,6.4842236,3.4308268,3.2018101
Dương/167.WEST.NS/Annual_Report_2021_Westlife,2021,Westlife Foodworld Ltd,WEST.NS,1.405016582188913,362.0,WEST.NS,Westlife Foodworld Ltd,India,"Hotels, Restaurants & Leisure",2021.0,5.3429424,0.0,8.3744314,0.5866649,0.0,0.0,0,0.0,1614726.4740835,0.0129284,0.0311229,0.7285084,51.6420540,-219495.2925769,0.0,0.0,0,0.0,0.0,9.6895925,3.3501731,8.3549077
Dương/168.HFDS.NS/34th Annual Report 2018-2019,2018,Hindustan Foods Ltd,HFDS.NS,0.0,169.0,HFDS.NS,Hindustan Foods Ltd,India,Food Products,2018.0,18.8474771,0.0,7.5852728,0.3704974,0.4713392,0.6242847,0.0339184,0.0004973,-305435.0968488,0.0351376,0.1934509,0.4948356,233.4225544,1722246.3139636,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Dương/17. KBC/KBC 2018,2018,Kinhbac City Development Holding Corp,KBC.HM,0.0,662.0,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2018.0,1.8422244,0.0,8.862836,0.1470852,0.2325807,0.4994043,0.0556940,0.0002982,-12095156.7050453,0.0140838,0.5081589,0.0207533,93.5044945,34881693.5528245,0.0,0.0,0,0.0,0.0,7.4650069,3.5081673,3.6266473
Dương/168.HFDS.NS/35th Annual Report 2019-2020,2019,Hindustan Foods Ltd,HFDS.NS,1.746456886893342,169.0,HFDS.NS,Hindustan Foods Ltd,India,Food Products,2019.0,10.1672179,0.0,7.8546974,0.3045823,0.3666225,0.561394,0.0687004,0.0282158,3239191.3238554,0.1078482,0.2148622,0.5087922,44.1000605,2908526.143921,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Dương/168.HFDS.NS/36th Annual Report 2020-2021,2020,Hindustan Foods Ltd,HFDS.NS,1.7218308153327375,169.0,HFDS.NS,Hindustan Foods Ltd,India,Food Products,2020.0,7.260968,0.0,8.0034843,0.294246,0.3677719,0.5615647,0.0865098,0.0284838,2142034.8113814,0.0865552,0.2370865,0.4894532,87.7746871,5094056.359982,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Dương/17. KBC/KBC 2020,2020,Kinhbac City Development Holding Corp,KBC.HM,1.8967873152215464,662.0,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2020.0,1.3750459,0.0,9.0132716,0.2423641,0.2927029,0.4942826,0.1278175,0.0067211,17241097.3632423,0.1827116,0.4849037,0.0473168,-32.6964900,13862764.0273082,0.0,0.0,0,0.0,0.0,2.8654132,3.5482714,1.4674781
Dương/167.WEST.NS/WFL_IAR-2024-25,2024,Westlife Foodworld Ltd,WEST.NS,2.145824799967124,362.0,WEST.NS,Westlife Foodworld Ltd,India,"Hotels, Restaurants & Leisure",2024.0,4.1154649,60.8430334,8.4845795,0.6224094,0.0,0.0,0,0.0128839,5214043.3001755,0.0250348,0.0309685,0.7637704,1.4850335,1421533.0602692,4.0,25.0,1,59.7480288,47.8898282,6.4842236,3.4308268,3.2018101
Dương/17. KBC/KBC 2019,2019,Kinhbac City Development Holding Corp,KBC.HM,0.0,662.0,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2019.0,2.0192973,0.0,8.8507718,0.1171992,0.2475178,0.5852632,0.1353352,0.0061787,18468092.9739761,0.0387597,0.4593053,0.0654524,28.9565414,44916441.4237625,0.0,0.0,0,0.0,0.0,7.3592627,3.5366721,2.4232269
Dương/17. KBC/KBC 2022,2022,Kinhbac City Development Holding Corp,KBC.HM,1.851605484276427,662.0,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2022.0,0.9360975,17.195945,9.1698105,0.2188264,0.3060794,0.5671481,0.1311765,0.0080684,-37243917.0160949,0.1286311,0.3532362,0.0439784,-78.3637536,66773784.0122829,0.0,20.0,1,37.5641026,0.1525377,8.5375005,3.6178071,4.442833
Dương/17. KBC/KBC 2024,2024,Kinhbac City Development Holding Corp,KBC.HM,1.9165151265388725,662.0,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2024.0,0.8004162,19.3481233,9.2443987,0.2260809,0.1585665,0.2710017,0.0751477,0.134877,224675499.091444,0.2398932,0.3096288,0.0254746,-52.9611264,16602567.8626374,35.0,40.0,1,42.1794872,4.8899044,7.0911875,3.6736926,4.1595862
Dương/17. KBC/KBC 2023,2023,Kinhbac City Development Holding Corp,KBC.HM,1.621252866020097,662.0,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2023.0,1.0364263,16.9307519,9.1393004,0.1094499,0.1967677,0.4311617,0.0478565,0.0157464,-34700945.8944765,0.0754315,0.3654568,0.026174,475.4113243,92539299.766282,36.0,40.0,1,38.5897436,0.0459213,5.0650239,3.6358204,2.0933909
Dương/168.HFDS.NS/37th HFL Annual Report 2021-2022,2021,Hindustan Foods Ltd,HFDS.NS,1.706840072014304,169.0,HFDS.NS,Hindustan Foods Ltd,India,Food Products,2021.0,5.5813725,0.0,8.1137815,0.3561002,0.3810201,0.5508765,0.0456717,0.0156468,-1562434.948499,0.0493472,0.2478322,0.521217,39.6988080,5884371.0392694,0.0,0.0,0,0.0,0.0,9.6895925,3.3501731,8.3549077
Dương/17. KBC/KBC 2021,2021,Kinhbac City Development Holding Corp,KBC.HM,0.0,662.0,KBC.HM,Kinhbac City Development Holding Corp,Vietnam,Real Estate Management & Development,2021.0,1.0756365,22.0057764,9.1329767,0.2275465,0.2100237,0.3876069,0.1118425,0.0591661,66274749.7853231,0.1945369,0.3714372,0.0426733,99.5180096,59220002.358379,0.0,20.0,1,48.627451,0.3214494,2.5537285,3.5686937,2.8807679
Dương/168.HFDS.NS/38th Annual Report 2022-2023,2022,Hindustan Foods Ltd,HFDS.NS,3.329517752852096,169.0,HFDS.NS,Hindustan Foods Ltd,India,Food Products,2022.0,4.4521383,23.9418119,8.2108809,0.3838968,0.3781685,0.525824,0.0752061,0.0014199,885065.7254138,0.0423755,0.2557062,0.5058009,17.6515992,8655927.4586173,4.0,10.0,1,41.1361951,16.7790145,7.609365,3.370596,5.8971419
Dương/168.HFDS.NS/39th Annual Report 2023-2024,2023,Hindustan Foods Ltd,HFDS.NS,2.84497428636801,169.0,HFDS.NS,Hindustan Foods Ltd,India,Food Products,2023.0,3.1348518,29.3383711,8.3635808,0.3790768,0.3578985,0.5386869,0.0626679,0.0,397324.535093,0.0319985,0.2648298,0.4722182,4.5129553,11159832.0335933,5.0,10.0,1,50.5292864,24.2163821,9.1907549,3.4031412,2.5919495
Dương/170.SAFA.NS/SAFARI-Safari_Industries_(India)_Ltd-AnnualReport-FY2019,2019,Safari Industries (India) Ltd,SAFA.NS,0.0,306.0,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2019.0,20.7556245,0.0,7.742094,0.2746015,0.3821381,0.8575611,0.0072803,0.0,97434.0594427,0.0027516,0.3878484,0.187866,9.0354971,4070394.1167881,0.0,0.0,0,0.0,0.0,3.8714369,3.3099342,2.4055172
Dương/168.HFDS.NS/40th Annual Report 2024-2025,2024,Hindustan Foods Ltd,HFDS.NS,2.189026622885136,169.0,HFDS.NS,Hindustan Foods Ltd,India,Food Products,2024.0,2.4784964,35.4215866,8.4645797,0.3597427,0.3503792,0.5455608,0.0000000,0.0335752,3956699.8244588,0.1219808,0.302273,0.4483463,26.2121763,12830895.2603862,7.0,20.0,1,55.8626945,32.4414542,6.4842236,3.4308268,3.2018101
Dương/170.SAFA.NS/SAFARI-Safari_Industries_(India)_Ltd-AnnualReport-FY2018,2018,Safari Industries (India) Ltd,SAFA.NS,0.0,306.0,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2018.0,20.7487721,0.0,7.7468743,0.2698552,0.4770332,0.9923113,0.0022974,0.0,-9366.8690373,0.0014485,0.4892549,0.068137,28.9003598,3932798.4966753,0.0,0.0,0,0.0,0.0,6.4538513,3.2936397,3.8842403
Dương/170.SAFA.NS/SAFARI-Safari_Industries_(India)_Ltd-AnnualReport-FY2021,2021,Safari Industries (India) Ltd,SAFA.NS,1.7011553829954171,306.0,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2021.0,18.3173701,38.7821794,7.7904759,0.1186904,0.291815,0.8160843,0.0000658,0.004641,-278954.0113885,0.1435793,0.3185382,0.2456284,107.3267018,2946928.5151526,4.0,11.1111111,1,69.1153071,30.0635483,9.6895925,3.3501731,8.3549077
Dương/170.SAFA.NS/SAFARI-Safari_Industries_(India)_Ltd-AnnualReport-FY2022,2022,Safari Industries (India) Ltd,SAFA.NS,1.7011553829954171,306.0,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2022.0,12.405657,48.0027567,7.9592748,0.1863781,0.3259211,0.7563809,0.0005000,0.0037317,88838.8510224,0.1703244,0.3582459,0.2454501,58.1978707,15225158.2278481,4.0,12.5,1,76.7089695,29.6203576,7.609365,3.370596,5.8971419
Dương/170.SAFA.NS/SAFARI-Safari_Industries_(India)_Ltd-AnnualReport-FY2020,2020,Safari Industries (India) Ltd,SAFA.NS,1.3790036156455896,306.0,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2020.0,20.9019478,0.0,7.7345793,0.1029082,0.2339175,0.7872483,0.0193948,0.0,429809.8089886,0.1592155,0.2890929,0.1669186,-50.7449653,-2857226.8482437,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Dương/170.SAFA.NS/SAFARI-Safari_Industries_(India)_Ltd-AnnualReport-FY2023,2023,Safari Industries (India) Ltd,SAFA.NS,1.1487450443406912,306.0,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2023.0,8.7945636,48.56734,8.1376039,0.1278251,0.2020328,0.7207171,0.0604317,0.0218664,4328734.2531494,0.4839287,0.2379088,0.255956,26.4688660,21092981.4037193,5.0,10.0,1,73.0134571,30.0036923,9.1907549,3.4031412,2.5919495
Dương/170.SAFA.NS/SAFARI-Safari_Industries_(India)_Ltd-AnnualReport-FY2024,2024,Safari Industries (India) Ltd,SAFA.NS,1.0,306.0,SAFA.NS,Safari Industries (India) Ltd,India,"Textiles, Apparel & Luxury Goods",2024.0,7.6754155,60.3517131,8.1885887,0.0946125,0.2092452,0.7548403,0.0418433,0.0,-3211234.6401404,0.1946808,0.2689343,0.3220737,11.4563827,16711527.2088941,4.0,14.2857143,1,81.4829659,53.4804095,6.4842236,3.4308268,3.2018101
Dương/171.MAZG.NS/Mazagon Dock Shipbuilders Ltd Annual Report 2020-21,2020,Mazagon Dock Shipbuilders Ltd,MAZG.NS,1.985905161801524,241.0,MAZG.NS,Mazagon Dock Shipbuilders Ltd,India,Aerospace & Defense,2020.0,3.7405625,0.0,9.5362024,2.98e-05,0.8267304,0.9574313,0.0356021,0.2899138,35088942.6692372,0.3943978,0.5062098,0.0348103,-16.2384016,62002816.6318006,0.0,0.0,0,0.0,0.0,-5.7777247,3.2803604,4.8148579
Dương/171.MAZG.NS/Mazagon Dock Shipbuilders Ltd Annual Report 2021-22,2021,Mazagon Dock Shipbuilders Ltd,MAZG.NS,2.067974388168758,241.0,MAZG.NS,Mazagon Dock Shipbuilders Ltd,India,Aerospace & Defense,2021.0,3.2618774,10.4306042,9.5935314,0.000391,0.8459457,0.9718846,0.0286083,0.3614357,-2561217.5796494,0.4400555,0.4531994,0.0350519,36.4800949,74189672.3907596,8.0,0.0,1,12.2126316,0.8704062,9.6895925,3.3501731,8.3549077
Dương/171.MAZG.NS/Mazagon Dock Shipbuilders Ltd Annual Report 2022-23,2022,Mazagon Dock Shipbuilders Ltd,MAZG.NS,2.00802932978898,241.0,MAZG.NS,Mazagon Dock Shipbuilders Ltd,India,Aerospace & Defense,2022.0,3.4782738,17.4985732,9.554619,0.000205,0.8193229,0.9772028,0.0773998,0.3875347,139721275.559883,0.4123027,0.3830969,0.0362687,26.1221963,127321080.817916,9.0,11.1111111,1,16.4070282,6.2804228,7.609365,3.370596,5.8971419
Dương/171.MAZG.NS/Mazagon Dock Shipbuilders Ltd Annual Report 2023-24,2023,Mazagon Dock Shipbuilders Ltd,MAZG.NS,2.1609244568867103,241.0,MAZG.NS,Mazagon Dock Shipbuilders Ltd,India,Aerospace & Defense,2023.0,3.5921086,28.0081801,9.5481621,3.16e-05,0.7685998,0.975394,0.1556696,0.362872,198567486.502699,0.4753988,0.3179246,0.0301503,19.2182148,217022195.560888,10.0,11.1111111,1,9.4227857,45.5979328,9.1907549,3.4031412,2.5919495
