folder_path,folder_name,company_name,company_code,similarity_score,status
Giang/PAGE.NS,PAGE.NS,Page Industries Ltd,PAGE.NS,1.0,matched
Dương/97. HEAC,97. HEAC,Healthcare Global Enterprises Ltd,HEAC.NS,1.0,matched
Giang/SNFS.NS,SNFS.NS,Sundram Fasteners Ltd,SNFS.NS,1.0,matched
Thái/MPIM.KL,MPIM.KL,Malaysian Pacific Industries Bhd,MPIM.KL,1.0,matched
Thái/CBMS.KL,CBMS.KL,Carlsberg Brewery Malaysia Bhd,CBMS.KL,1.0,matched
Vân/TMC Life Sciences Bhd,TMC Life Sciences Bhd,TMC Life Sciences Bhd,TMCN.KL,1.0,matched
Giang/GALK.NS,GALK.NS,Gujarat Alkalies And Chemicals Ltd,GALK.NS,1.0,matched
Thái/BPPL.KL,BPPL.KL,BP Plastics Holding Bhd,BPPL.KL,1.0,matched
Giang/HBLO.NS,HBLO.NS,HBL Engineering Ltd,HBLO.NS,1.0,matched
Giang/LIND.NS,LIND.NS,Linde India Ltd,LIND.NS,1.0,matched
Giang/HPCL.NS,HPCL.NS,Hindustan Petroleum Corp Ltd,HPCL.NS,1.0,matched
Thái/LHEN.KL,LHEN.KL,Lii Hen Industries Bhd,LHEN.KL,1.0,matched
Vân/Sycal Ventures Bhd,Sycal Ventures Bhd,Sycal Ventures Bhd,SYCA.KL,1.0000000000000002,matched
Thái/POHK.KL,POHK.KL,Poh Kong Holdings Bhd,POHK.KL,1.0,matched
Dương/225 +FSNE.NS,225 +FSNE.NS,Fsn E-Commerce Ventures Ltd,FSNE.NS,1.0,matched
Dương/MAZG.NS,MAZG.NS,Mazagon Dock Shipbuilders Ltd,MAZG.NS,1.0,matched
Dương/237 + ADRG.NS,237 + ADRG.NS,Aarti Drugs Ltd,ADRG.NS,1.0,matched
Thái/FMHB.KL,FMHB.KL,FM Global Logistics Holdings Bhd,FMHB.KL,1.0,matched
Vân/Bell Equipment Ltd,Bell Equipment Ltd,Bell Equipment Ltd,BELJ.J,1.0000000000000002,matched
Dương/151. IRCN.NS,151. IRCN.NS,Ircon International Ltd,IRCN.NS,1.0,matched
Vân/Aboitiz Power Corp,Aboitiz Power Corp,Aboitiz Power Corp,AP.PS,1.0000000000000002,matched
Giang/DLF.NS,DLF.NS,DLF Ltd,DLF.NS,1.0,matched
Vân/Wang-Zheng Bhd,Wang-Zheng Bhd,Wang-Zheng Bhd,WGZH.KL,1.0000000000000002,matched
Vân/Supermax Corporation Bhd,Supermax Corporation Bhd,Supermax Corporation Bhd,SUPM.KL,1.0000000000000002,matched
Thái/MUHI.KL,MUHI.KL,Muhibbah Engineering (M) Bhd,MUHI.KL,1.0,matched
Dương/168.HFDS.NS,168.HFDS.NS,Hindustan Foods Ltd,HFDS.NS,1.0,matched
Dương/209 + TATV.NS,209 + TATV.NS,Tatva Chintan Pharma Chem Ltd,TATV.NS,1.0,matched
Giang/RALL.NS,RALL.NS,Rallis India Ltd,RALL.NS,1.0,matched
Thái/CMSM.KL,CMSM.KL,Cahya Mata Sarawak Bhd,CMSM.KL,1.0,matched
Vân/Manila Water Company Inc,Manila Water Company Inc,Manila Water Company Inc,MWC.PS,1.0000000000000002,matched
Giang/AKZO.NS,AKZO.NS,Akzo Nobel India Ltd,AKZO.NS,1.0,matched
Thái/DUFU.KL,DUFU.KL,Dufu Technology Corp Bhd,DUFU.KL,1.0,matched
Thái/NUEN.KL,NUEN.KL,Nuenergy Holdings Bhd,NUEN.KL,1.0,matched
Thái/JENT.KL,JENT.KL,Jentayu Sustainables Bhd,JENT.KL,1.0,matched
Thái/MUDA.KL,MUDA.KL,Muda Holdings Bhd,MUDA.KL,1.0,matched
Thái/GESH.KL,GESH.KL,GE-SHEN Corporation Bhd,GESH.KL,1.0,matched
Dương/51. TRVT,51. TRVT,Triveni Turbine Ltd,TRVT.NS,1.0,matched
Thái/THEA.KL,THEA.KL,Three-A Resources Bhd,THEA.KL,1.0,matched
Vân/NetX Holdings Bhd,NetX Holdings Bhd,NetX Holdings Bhd,NETX.KL,1.0000000000000002,matched
Giang/FOHE.NS,FOHE.NS,Fortis Healthcare Ltd,FOHE.NS,1.0,matched
Vân/CA Sales Holdings Ltd,CA Sales Holdings Ltd,Caplin Point Laboratories Ltd,CAPL.NS,1.0,matched
Vân/Homeritz Corporation Bhd,Homeritz Corporation Bhd,Homeritz Corporation Bhd,HOME.KL,1.0000000000000002,matched
Dương/128. SISI,128. SISI,SIS Ltd,SISI.NS,1.0,matched
Vân/Metair Investments Ltd,Metair Investments Ltd,Metair Investments Ltd,MTAJ.J,1.0000000000000002,matched
Thái/DELM.KL,DELM.KL,DKSH Holdings (Malaysia) Bhd,DELM.KL,1.0,matched
Dương/215 + MEGI.NS,215 + MEGI.NS,Meghmani Organics Ltd,MEGI.NS,1.0,matched
Giang/GLAX.NS,GLAX.NS,GlaxoSmithKline Pharmaceuticals Ltd,GLAX.NS,1.0,matched
Thái/NCTA.KL,NCTA.KL,NCT Alliance Bhd,NCTA.KL,1.0,matched
Vân/Mpact Ltd,Mpact Ltd,Mpact Ltd,MPTJ.J,1.0,matched
Giang/RSYS.NS,RSYS.NS,R Systems International Ltd,RSYS.NS,1.0,matched
Giang/AITE.NS,AITE.NS,Aditya Birla Real Estate Ltd,AITE.NS,1.0,matched
Dương/42. GALX,42. GALX,Galaxy Surfactants Ltd,GALX.NS,1.0,matched
Giang/BLKI.NS,BLKI.NS,Balkrishna Industries Ltd,BLKI.NS,1.0,matched
Giang/MHSM.NS,MHSM.NS,Maharashtra Seamless Ltd,MHSM.NS,1.0,matched
Giang/ASTR.NS,ASTR.NS,Astrazeneca Pharma India Ltd,ASTR.NS,1.0,matched
Giang/SUPI.NS,SUPI.NS,Supreme Industries Ltd,SUPI.NS,1.0,matched
Dương/234 + TATE.NS,234 + TATE.NS,Tata Technologies Ltd,TATE.NS,1.0,matched
Dương/7. SAB,7. SAB,Saigon Beer Alcohol Beverage Corp,SAB.HM,1.0,matched
Dương/173.GREP.NS,173.GREP.NS,Greenpanel Industries Ltd,GREP.NS,1.0,matched
Dương/64. JUST,64. JUST,Just Dial Ltd,JUST.NS,1.0,matched
Vân/Oceana Group Ltd,Oceana Group Ltd,Oceana Group Ltd,OCEJ.J,1.0000000000000002,matched
Dương/136. ROUT,136. ROUT,Route Mobile Ltd,ROUT.NS,1.0,matched
Thái/MQTE.KL,MQTE.KL,MQ Technology Bhd,MQTE.KL,1.0,matched
Dương/5. BCG,5. BCG,Bamboo Capital Group JSC,BCG.HM,1.0,matched
Thái/KESM.KL,KESM.KL,KESM Industries Bhd,KESM.KL,1.0,matched
Thái/PSHL.KL,PSHL.KL,Pos Malaysia Bhd,PSHL.KL,1.0,matched
Vân/Equites Property Fund Ltd,Equites Property Fund Ltd,Equites Property Fund Ltd,EQUJ.J,1.0000000000000002,matched
Dương/145.ONTE.NS,145.ONTE.NS,Orient Electric Ltd,ONTE.NS,1.0,matched
Thái/PESO.KL,PESO.KL,Pesona Metro Holdings Bhd,PESO.KL,1.0,matched
Dương/243 + ALOK.NS,243 + ALOK.NS,Alok Industries Ltd,ALOK.NS,1.0,matched
Giang/KANE.NS,KANE.NS,Kansai Nerolac Paints Ltd,KANE.NS,1.0,matched
Vân,Vân,,,0.0,unmatched
Giang/KPRM.NS,KPRM.NS,KPR Mill Ltd,KPRM.NS,1.0,matched
Giang/RMT.NS,RMT.NS,Ratnamani Metals and Tubes Ltd,RMT.NS,1.0,matched
Giang/TCS.NS,TCS.NS,Tata Consultancy Services Ltd,TCS.NS,1.0,matched
Thái/COMF.KL,COMF.KL,Comfort Gloves Bhd,COMF.KL,1.0,matched
Dương/63. VMAR,63. VMAR,V-mart Retail Ltd,VMAR.NS,1.0,matched
Giang/BHEL.NS,BHEL.NS,Bharat Heavy Electricals Ltd,BHEL.NS,1.0,matched
Thái/CYLC.KL,CYLC.KL,CYL Corp Bhd,CYLC.KL,1.0,matched
Giang/KSBL.NS,KSBL.NS,KSB Ltd,KSBL.NS,1.0,matched
Vân/Impala Platinum Holdings Ltd annual report 2022,Impala Platinum Holdings Ltd annual report 2022,Impala Platinum Holdings Ltd,IMPJ.J,0.5023287782256718,matched
Vân/Exxaro Resources Ltd,Exxaro Resources Ltd,Exxaro Resources Ltd,EXXJ.J,1.0000000000000002,matched
Vân/Sappi Ltd,Sappi Ltd,Sappi Ltd,SAPJ.J,1.0,matched
Vân/TDM Bhd,TDM Bhd,TDM Bhd,TDMS.KL,1.0,matched
Dương/200+ALIV.NS,200+ALIV.NS,Alivus Life Sciences Ltd,ALIV.NS,1.0,matched
Vân/Sarawak Plantation Bhd,Sarawak Plantation Bhd,Sarawak Plantation Bhd,SPLN.KL,1.0000000000000002,matched
Thái/PANS.KL,PANS.KL,Pansar Bhd,PANS.KL,1.0,matched
Thái/RGTB.KL,RGTB.KL,RGT Bhd,RGTB.KL,1.0,matched
Vân/YTL Power International Bhd,YTL Power International Bhd,YTL Hospitality REIT,YTLR.KL,1.0,matched
Giang/DPFE.NS,DPFE.NS,Deepak Fertilisers and Petrochemicals Corp Ltd,DPFE.NS,1.0,matched
Vân/Dis-Chem Pharmacies Ltd,Dis-Chem Pharmacies Ltd,Dis-Chem Pharmacies Ltd,DCPJ.J,1.0000000000000002,matched
Vân/YTL Hospitality REIT,YTL Hospitality REIT,YTL Hospitality REIT,YTLR.KL,1.0,matched
Dương/163.KPIE.NS,163.KPIE.NS,KPIT Technologies Ltd,KPIE.NS,1.0,matched
Giang/HOEX.NS,HOEX.NS,Hindustan Oil Exploration Company Ltd,HOEX.NS,1.0,matched
Thái/SYML.KL,SYML.KL,Symphony Life Bhd,SYML.KL,1.0,matched
